日期,账户类型,可用资金,总权益,市值,保证金,费用
2017-01-03 15:30:00, 股票, 16901.0, 59955.0, 43054.0, --, 45.0
2017-01-04 15:30:00, 股票, 6236.8989, 60103.8989, 53867.0, --, 57.1011
2017-01-05 15:30:00, 股票, 17272.3792, 59797.3792, 42525.0, --, 51.5197
2017-01-06 15:30:00, 股票, 16353.848, 59534.848, 43181.0, --, 30.5312
2017-01-09 15:30:00, 股票, 11707.848, 59689.848, 47982.0, --, 10.0
2017-01-10 15:30:00, 股票, 7862.9195, 59271.9195, 51409.0, --, 23.9285
2017-01-11 15:30:00, 股票, 6539.1213, 59129.1213, 52590.0, --, 18.7982
2017-01-12 15:30:00, 股票, 13032.3127, 59085.3127, 46053.0, --, 26.8086
2017-01-13 15:30:00, 股票, 13265.7122, 59543.7122, 46278.0, --, 17.6005
2017-01-16 15:30:00, 股票, 7174.8968, 59919.8968, 52745.0, --, 23.8154
2017-01-17 15:30:00, 股票, 13840.1608, 59807.1608, 45967.0, --, 38.736
2017-01-18 15:30:00, 股票, 12747.1608, 59843.1608, 47096.0, --, 10.0
2017-01-19 15:30:00, 股票, 7009.9343, 59683.9343, 52674.0, --, 10.2265
2017-01-20 15:30:00, 股票, 6552.9343, 59695.9343, 53143.0, --, 5.0
2017-01-23 15:30:00, 股票, 6552.9343, 59770.9343, 53218.0, --, 0
2017-01-24 15:30:00, 股票, 2929.9343, 60325.9343, 57396.0, --, 5.0
2017-01-25 15:30:00, 股票, 2929.9343, 60386.9343, 57457.0, --, 0
2017-01-26 15:30:00, 股票, 2929.9343, 60585.9343, 57656.0, --, 0
2017-02-03 15:30:00, 股票, 2929.9343, 60082.9343, 57153.0, --, 0
2017-02-06 15:30:00, 股票, 2918.1373, 60082.1373, 57164.0, --, 11.797
2017-02-07 15:30:00, 股票, 2918.1373, 59880.1373, 56962.0, --, 0
2017-02-08 15:30:00, 股票, 6232.2123, 59840.2123, 53608.0, --, 12.925
2017-02-09 15:30:00, 股票, 9046.2533, 60031.2533, 50985.0, --, 15.959
2017-02-10 15:30:00, 股票, 9033.1543, 60319.1543, 51286.0, --, 13.099
2017-02-13 15:30:00, 股票, 6951.1543, 60607.1543, 53656.0, --, 5.0
2017-02-14 15:30:00, 股票, 7280.2403, 60545.2403, 53265.0, --, 21.914
2017-02-15 15:30:00, 股票, 1959.2403, 61053.2403, 59094.0, --, 5.0
2017-02-16 15:30:00, 股票, 1959.2403, 60964.2403, 59005.0, --, 0
2017-02-17 15:30:00, 股票, 1959.2403, 60524.2403, 58565.0, --, 0
2017-02-20 15:30:00, 股票, 7486.4703, 61091.4703, 53605.0, --, 12.77
2017-02-21 15:30:00, 股票, 6887.4703, 61185.4703, 54298.0, --, 5.0
2017-02-22 15:30:00, 股票, 6887.4703, 61244.4703, 54357.0, --, 0
2017-02-23 15:30:00, 股票, 1104.4703, 61067.4703, 59963.0, --, 5.0
2017-02-24 15:30:00, 股票, 1104.4703, 60791.4703, 59687.0, --, 0
2017-02-27 15:30:00, 股票, 6799.6163, 60287.6163, 53488.0, --, 12.854
2017-02-28 15:30:00, 股票, 13926.0438, 60295.0438, 46369.0, --, 18.5725
2017-03-01 15:30:00, 股票, 12517.0438, 60293.0438, 47776.0, --, 5.0
2017-03-02 15:30:00, 股票, 12517.0438, 60188.0438, 47671.0, --, 0
2017-03-03 15:30:00, 股票, 18686.9498, 60035.9498, 41349.0, --, 18.094
2017-03-06 15:30:00, 股票, 13749.6098, 59979.6098, 46230.0, --, 23.34
2017-03-07 15:30:00, 股票, 8233.5678, 60189.5678, 51956.0, --, 23.042
2017-03-08 15:30:00, 股票, 2102.0478, 60139.0478, 58037.0, --, 17.52
2017-03-09 15:30:00, 股票, 7666.2618, 59806.2618, 52140.0, --, 7.786
2017-03-10 15:30:00, 股票, 6559.2618, 59862.2618, 53303.0, --, 5.0
2017-03-13 15:30:00, 股票, 485.2618, 60303.2618, 59818.0, --, 5.0
2017-03-14 15:30:00, 股票, 6333.3338, 60352.3338, 54019.0, --, 7.928
2017-03-15 15:30:00, 股票, 14503.8928, 60406.8928, 45903.0, --, 21.441
2017-03-16 15:30:00, 股票, 12371.8928, 60552.8928, 48181.0, --, 5.0
2017-03-17 15:30:00, 股票, 15156.8233, 60227.8233, 45071.0, --, 13.0695
2017-03-20 15:30:00, 股票, 15156.8233, 60268.8233, 45112.0, --, 0
2017-03-21 15:30:00, 股票, 1056.4481, 60528.4481, 59472.0, --, 23.3752
2017-03-22 15:30:00, 股票, 6637.3611, 60410.3611, 53773.0, --, 13.087
2017-03-23 15:30:00, 股票, 6637.3611, 60703.3611, 54066.0, --, 0
2017-03-24 15:30:00, 股票, 504.3611, 61215.3611, 60711.0, --, 5.0
2017-03-27 15:30:00, 股票, 6721.3261, 61005.3261, 54284.0, --, 21.035
2017-03-28 15:30:00, 股票, 7903.9781, 60807.9781, 52904.0, --, 18.348
2017-03-29 15:30:00, 股票, 12476.0061, 60761.0061, 48285.0, --, 17.972
2017-03-30 15:30:00, 股票, 2824.0061, 60378.0061, 57554.0, --, 10.0
2017-03-31 15:30:00, 股票, 2824.0061, 60728.0061, 57904.0, --, 0
2017-04-05 15:30:00, 股票, 2824.0061, 61047.0061, 58223.0, --, 0
2017-04-06 15:30:00, 股票, 2824.0061, 61163.0061, 58339.0, --, 0
2017-04-07 15:30:00, 股票, 6541.1416, 61342.1416, 54801.0, --, 11.8645
2017-04-10 15:30:00, 股票, 257.1184, 61060.1184, 60803.0, --, 5.0232
2017-04-11 15:30:00, 股票, 257.1184, 60874.1184, 60617.0, --, 0
2017-04-12 15:30:00, 股票, 2573.0188, 61165.0188, 58592.0, --, 39.0996
2017-04-13 15:30:00, 股票, 2573.0188, 61082.0188, 58509.0, --, 0
2017-04-14 15:30:00, 股票, 2573.0188, 60913.0188, 58340.0, --, 0
2017-04-17 15:30:00, 股票, 7035.3788, 60899.3788, 53864.0, --, 12.64
2017-04-18 15:30:00, 股票, 12932.4213, 60759.4213, 47827.0, --, 17.9575
2017-04-19 15:30:00, 股票, 6618.5917, 60431.5917, 53813.0, --, 36.8296
2017-04-20 15:30:00, 股票, 6618.5917, 60698.5917, 54080.0, --, 0
2017-04-21 15:30:00, 股票, 6618.5917, 61337.5917, 54719.0, --, 0
2017-04-24 15:30:00, 股票, 6618.5917, 61280.5917, 54662.0, --, 0
2017-04-25 15:30:00, 股票, 3189.5917, 61592.5917, 58403.0, --, 5.0
2017-04-26 15:30:00, 股票, 673.8169, 61790.8169, 61117.0, --, 14.7748
2017-04-27 15:30:00, 股票, 6593.8529, 61677.8529, 55084.0, --, 7.964
2017-04-28 15:30:00, 股票, 608.8529, 61608.8529, 61000.0, --, 5.0
2017-05-02 15:30:00, 股票, 5861.2204, 61204.2204, 55343.0, --, 12.6325
2017-05-03 15:30:00, 股票, 4680.2204, 60982.2204, 56302.0, --, 5.0
2017-05-04 15:30:00, 股票, 5263.9259, 61150.9259, 55887.0, --, 5.2945
2017-05-05 15:30:00, 股票, 2692.7008, 61223.7008, 58531.0, --, 18.2251
2017-05-08 15:30:00, 股票, 2692.7008, 61237.7008, 58545.0, --, 0
2017-05-09 15:30:00, 股票, 2692.7008, 61301.7008, 58609.0, --, 0
2017-05-10 15:30:00, 股票, 8636.7248, 62108.7248, 53472.0, --, 7.976
2017-05-11 15:30:00, 股票, 998.6192, 62391.6192, 61393.0, --, 6.1056
2017-05-12 15:30:00, 股票, 1144.0387, 63392.0387, 62248.0, --, 12.5805
2017-05-15 15:30:00, 股票, 1144.0387, 63555.0387, 62411.0, --, 0
2017-05-16 15:30:00, 股票, 1264.0387, 63593.0387, 62329.0, --, 0
2017-05-17 15:30:00, 股票, 1264.0387, 62887.0387, 61623.0, --, 0
2017-05-18 15:30:00, 股票, 1264.0387, 62911.0387, 61647.0, --, 0
2017-05-19 15:30:00, 股票, 1264.0387, 62975.0387, 61711.0, --, 0
2017-05-22 15:30:00, 股票, 1264.0387, 63882.0387, 62618.0, --, 0
2017-05-23 15:30:00, 股票, 1264.0387, 64684.0387, 63420.0, --, 0
2017-05-24 15:30:00, 股票, 1264.0387, 64377.0387, 63113.0, --, 0
2017-05-25 15:30:00, 股票, 7072.4414, 65366.4414, 58294.0, --, 16.5973
2017-05-26 15:30:00, 股票, 9681.1339, 65273.1339, 55592.0, --, 6.3075
2017-05-31 15:30:00, 股票, 289.6267, 65492.6267, 65203.0, --, 7.5072
2017-06-01 15:30:00, 股票, 289.6267, 66786.6267, 66497.0, --, 0
2017-06-02 15:30:00, 股票, 289.6267, 66187.6267, 65898.0, --, 0
2017-06-05 15:30:00, 股票, 289.6267, 65290.6267, 65001.0, --, 0
2017-06-06 15:30:00, 股票, 6978.2757, 65779.2757, 58801.0, --, 13.351
2017-06-07 15:30:00, 股票, 6978.2757, 66501.2757, 59523.0, --, 0
2017-06-08 15:30:00, 股票, 251.8989, 67117.8989, 66866.0, --, 5.3768
2017-06-09 15:30:00, 股票, 251.8989, 68028.8989, 67777.0, --, 0
2017-06-12 15:30:00, 股票, 251.8989, 67817.8989, 67566.0, --, 0
2017-06-13 15:30:00, 股票, 6920.2188, 67566.2188, 60646.0, --, 8.6801
2017-06-14 15:30:00, 股票, 6920.2188, 66357.2188, 59437.0, --, 0
2017-06-15 15:30:00, 股票, 12592.9038, 65631.9038, 53039.0, --, 38.315
2017-06-16 15:30:00, 股票, 11897.9038, 65881.9038, 53984.0, --, 5.0
2017-06-19 15:30:00, 股票, 13956.717, 65014.717, 51058.0, --, 20.1868
2017-06-20 15:30:00, 股票, 2828.717, 65137.717, 62309.0, --, 10.0
2017-06-21 15:30:00, 股票, 2828.717, 66386.717, 63558.0, --, 0
2017-06-22 15:30:00, 股票, 362.9582, 66707.9582, 66345.0, --, 21.3708
2017-06-23 15:30:00, 股票, 11187.4838, 67112.4838, 55925.0, --, 15.4744
2017-06-26 15:30:00, 股票, 5873.3004, 67553.3004, 61680.0, --, 19.1834
2017-06-27 15:30:00, 股票, 6377.0459, 67490.0459, 61113.0, --, 5.2545
2017-06-28 15:30:00, 股票, 6377.0459, 66949.0459, 60572.0, --, 0
2017-06-29 15:30:00, 股票, 7480.0571, 67629.0571, 60149.0, --, 15.9888
2017-06-30 15:30:00, 股票, 5237.4571, 67740.4571, 62503.0, --, 5.0
2017-07-03 15:30:00, 股票, 7073.5361, 67383.5361, 60310.0, --, 5.921
2017-07-04 15:30:00, 股票, 5846.5361, 66750.5361, 60904.0, --, 5.0
2017-07-05 15:30:00, 股票, 7383.7234, 67531.7234, 60148.0, --, 29.8127
2017-07-06 15:30:00, 股票, 21001.2358, 67902.2358, 46901.0, --, 18.4876
2017-07-07 15:30:00, 股票, 16344.2358, 67899.2358, 51555.0, --, 5.0
2017-07-10 15:30:00, 股票, 10005.2358, 68138.2358, 58133.0, --, 10.0
2017-07-11 15:30:00, 股票, 7200.3958, 68730.3958, 61530.0, --, 5.0
2017-07-12 15:30:00, 股票, 9531.2273, 68521.2273, 58990.0, --, 6.1685
2017-07-13 15:30:00, 股票, 6406.2273, 69076.2273, 62670.0, --, 5.0
2017-07-14 15:30:00, 股票, 7711.2683, 69627.2683, 61916.0, --, 5.359
2017-07-17 15:30:00, 股票, 441.4571, 70707.4571, 70266.0, --, 5.8112
2017-07-18 15:30:00, 股票, 441.4571, 70143.4571, 69702.0, --, 0
2017-07-19 15:30:00, 股票, 441.4571, 70636.4571, 70195.0, --, 0
2017-07-20 15:30:00, 股票, 441.4571, 70805.4571, 70364.0, --, 0
2017-07-21 15:30:00, 股票, 441.4571, 70223.4571, 69782.0, --, 0
2017-07-24 15:30:00, 股票, 8622.1175, 70506.1175, 61884.0, --, 17.3396
2017-07-25 15:30:00, 股票, 6973.1175, 70860.1175, 63887.0, --, 5.0
2017-07-26 15:30:00, 股票, 6973.1175, 71294.1175, 64321.0, --, 0
2017-07-27 15:30:00, 股票, 8073.5645, 71002.5645, 62929.0, --, 5.553
2017-07-28 15:30:00, 股票, 15184.3085, 71319.3085, 56135.0, --, 9.256
2017-07-31 15:30:00, 股票, 15184.3085, 71147.3085, 55963.0, --, 0
2017-08-01 15:30:00, 股票, 17218.2885, 72017.2885, 54799.0, --, 6.02
2017-08-02 15:30:00, 股票, 1149.4437, 72465.4437, 71316.0, --, 12.8448
2017-08-03 15:30:00, 股票, 8380.1321, 71852.1321, 63472.0, --, 15.3116
2017-08-04 15:30:00, 股票, 16083.6475, 71300.6475, 55217.0, --, 14.4846
2017-08-07 15:30:00, 股票, 15669.6319, 71532.6319, 55863.0, --, 19.0156
2017-08-08 15:30:00, 股票, 15669.6319, 71606.6319, 55937.0, --, 0
2017-08-09 15:30:00, 股票, 15669.6319, 70934.6319, 55265.0, --, 0
2017-08-10 15:30:00, 股票, 15663.1147, 70598.1147, 54935.0, --, 14.5172
2017-08-11 15:30:00, 股票, 2378.0989, 69891.0989, 67513.0, --, 41.0158
2017-08-14 15:30:00, 股票, 2378.0989, 70173.0989, 67795.0, --, 0
2017-08-15 15:30:00, 股票, 2378.0989, 70676.0989, 68298.0, --, 0
2017-08-16 15:30:00, 股票, 2378.0989, 70331.0989, 67953.0, --, 0
2017-08-17 15:30:00, 股票, 2378.0989, 70548.0989, 68170.0, --, 0
2017-08-18 15:30:00, 股票, 1972.4404, 70969.4404, 68997.0, --, 12.6585
2017-08-21 15:30:00, 股票, 1972.4404, 71082.4404, 69110.0, --, 0
2017-08-22 15:30:00, 股票, 1972.4404, 71794.4404, 69822.0, --, 0
2017-08-23 15:30:00, 股票, 1690.0882, 72427.0882, 70737.0, --, 17.3522
2017-08-24 15:30:00, 股票, 8351.3839, 72137.3839, 63786.0, --, 24.7043
2017-08-25 15:30:00, 股票, 681.8278, 73819.8278, 73138.0, --, 24.5561
2017-08-28 15:30:00, 股票, 2696.9069, 74537.9069, 71841.0, --, 31.9209
2017-08-29 15:30:00, 股票, 265.3682, 74201.3682, 73936.0, --, 19.5387
2017-08-30 15:30:00, 股票, 265.3682, 73841.3682, 73576.0, --, 0
2017-08-31 15:30:00, 股票, 10689.1562, 73273.1562, 62584.0, --, 16.212
2017-09-01 15:30:00, 股票, 8351.9598, 72770.9598, 64419.0, --, 22.1964
2017-09-04 15:30:00, 股票, 9149.1278, 73112.1278, 63963.0, --, 18.832
2017-09-05 15:30:00, 股票, 6720.1278, 74154.1278, 67434.0, --, 5.0
2017-09-06 15:30:00, 股票, 6720.1278, 73844.1278, 67124.0, --, 0
2017-09-07 15:30:00, 股票, 6720.1278, 74586.1278, 67866.0, --, 0
2017-09-08 15:30:00, 股票, 8330.3198, 74221.3198, 65891.0, --, 5.808
2017-09-11 15:30:00, 股票, 12982.5833, 73803.5833, 60821.0, --, 12.7365
2017-09-12 15:30:00, 股票, 15488.4383, 73705.4383, 58217.0, --, 24.145
2017-09-13 15:30:00, 股票, 13283.4383, 73722.4383, 60439.0, --, 10.0
2017-09-14 15:30:00, 股票, 20603.7812, 74261.7812, 53658.0, --, 24.6571
2017-09-15 15:30:00, 股票, 20285.1152, 74722.1152, 54437.0, --, 5.0
2017-09-18 15:30:00, 股票, 13756.8968, 73983.8968, 60227.0, --, 5.2184
2017-09-19 15:30:00, 股票, 8193.8968, 74454.8968, 66261.0, --, 5.0
2017-09-20 15:30:00, 股票, 7504.8968, 74200.8968, 66696.0, --, 5.0
2017-09-21 15:30:00, 股票, 7504.8968, 74743.8968, 67239.0, --, 0
2017-09-22 15:30:00, 股票, 7756.4096, 74842.4096, 67086.0, --, 14.4872
2017-09-25 15:30:00, 股票, 15071.4806, 74160.4806, 59089.0, --, 22.929
2017-09-26 15:30:00, 股票, 16447.7496, 74322.7496, 57875.0, --, 27.731
2017-09-27 15:30:00, 股票, 15299.9264, 73912.9264, 58613.0, --, 28.8232
2017-09-28 15:30:00, 股票, 15299.9264, 73694.9264, 58395.0, --, 0
2017-09-29 15:30:00, 股票, 22862.5394, 73569.5394, 50707.0, --, 15.387
2017-10-09 15:30:00, 股票, 22862.5394, 73821.5394, 50959.0, --, 0
2017-10-10 15:30:00, 股票, 11356.6673, 73909.6673, 62553.0, --, 40.8721
2017-10-11 15:30:00, 股票, 3690.3057, 74908.3057, 71218.0, --, 21.3616
2017-10-12 15:30:00, 股票, 7891.6057, 74653.6057, 66762.0, --, 16.7
2017-10-13 15:30:00, 股票, 19316.9231, 74528.9231, 55212.0, --, 16.6826
2017-10-16 15:30:00, 股票, 20611.0661, 74931.0661, 54320.0, --, 15.857
2017-10-17 15:30:00, 股票, 16124.0661, 74761.0661, 58637.0, --, 10.0
2017-10-18 15:30:00, 股票, 11082.3939, 75542.3939, 64460.0, --, 25.6722
2017-10-19 15:30:00, 股票, 7471.3939, 75263.3939, 67792.0, --, 5.0
2017-10-20 15:30:00, 股票, 25104.6669, 75312.6669, 50208.0, --, 38.727
2017-10-23 15:30:00, 股票, 16536.3165, 75142.3165, 58606.0, --, 11.3504
2017-10-24 15:30:00, 股票, 9110.4657, 75393.4657, 66283.0, --, 20.8508
2017-10-25 15:30:00, 股票, 8489.4657, 75511.4657, 67022.0, --, 5.0
2017-10-26 15:30:00, 股票, 15856.3544, 75157.3544, 59301.0, --, 14.1113
2017-10-27 15:30:00, 股票, 15856.3544, 75667.3544, 59811.0, --, 0
2017-10-30 15:30:00, 股票, 15856.3544, 76252.3544, 60396.0, --, 0
2017-10-31 15:30:00, 股票, 8364.3656, 76747.3656, 68383.0, --, 5.9888
2017-11-01 15:30:00, 股票, 15105.9881, 76403.9881, 61298.0, --, 13.3775
2017-11-02 15:30:00, 股票, 15105.9881, 76365.9881, 61260.0, --, 0
2017-11-03 15:30:00, 股票, 9688.9881, 76323.9881, 66635.0, --, 5.0
2017-11-06 15:30:00, 股票, 7868.9881, 76339.9881, 68471.0, --, 5.0
2017-11-07 15:30:00, 股票, 1333.7641, 76971.7641, 75638.0, --, 5.224
2017-11-08 15:30:00, 股票, 1333.7641, 76690.7641, 75357.0, --, 0
2017-11-09 15:30:00, 股票, 1333.7641, 77018.7641, 75685.0, --, 0
2017-11-10 15:30:00, 股票, 8124.9241, 77381.9241, 69257.0, --, 8.84
2017-11-13 15:30:00, 股票, 162.5593, 77669.5593, 77507.0, --, 6.3648
2017-11-14 15:30:00, 股票, 7350.9583, 76803.9583, 69453.0, --, 13.601
2017-11-15 15:30:00, 股票, 14964.4733, 75427.4733, 60463.0, --, 28.485
2017-11-16 15:30:00, 股票, 20563.6554, 76098.6554, 55535.0, --, 18.8179
2017-11-17 15:30:00, 股票, 20563.6554, 76979.6554, 56416.0, --, 0
2017-11-20 15:30:00, 股票, 20563.6554, 77901.6554, 57338.0, --, 0
2017-11-21 15:30:00, 股票, 19355.799, 78459.799, 59104.0, --, 35.8564
2017-11-22 15:30:00, 股票, 33443.3993, 78804.3993, 45361.0, --, 29.3997
2017-11-23 15:30:00, 股票, 17471.6321, 76776.6321, 59305.0, --, 12.7672
2017-11-24 15:30:00, 股票, 23935.2185, 76695.2185, 52760.0, --, 8.4136
2017-11-27 15:30:00, 股票, 24938.2703, 76298.2703, 51360.0, --, 14.9482
2017-11-28 15:30:00, 股票, 5605.093, 75996.093, 70391.0, --, 26.1773
2017-11-29 15:30:00, 股票, 7375.205, 76042.205, 68667.0, --, 5.888
2017-11-30 15:30:00, 股票, 8186.7965, 75116.7965, 66930.0, --, 5.4085
2017-12-01 15:30:00, 股票, 14987.9435, 74743.9435, 59756.0, --, 8.853
2017-12-04 15:30:00, 股票, 3858.7079, 75139.7079, 71281.0, --, 38.2356
2017-12-05 15:30:00, 股票, 1618.2143, 76018.2143, 74400.0, --, 18.4936
2017-12-06 15:30:00, 股票, 1618.2143, 75454.2143, 73836.0, --, 0
2017-12-07 15:30:00, 股票, 1618.2143, 74308.2143, 72690.0, --, 0
2017-12-08 15:30:00, 股票, 7222.4558, 74614.4558, 67392.0, --, 20.7585
2017-12-11 15:30:00, 股票, 1795.8017, 75412.8017, 73617.0, --, 18.6541
2017-12-12 15:30:00, 股票, 6422.0438, 74348.0438, 67926.0, --, 20.7579
2017-12-13 15:30:00, 股票, 13014.7408, 74364.7408, 61350.0, --, 13.303
2017-12-14 15:30:00, 股票, 21405.669, 74062.669, 52657.0, --, 32.0718
2017-12-15 15:30:00, 股票, 19687.4605, 73639.4605, 53952.0, --, 13.2085
2017-12-18 15:30:00, 股票, 17847.4605, 73944.4605, 56097.0, --, 5.0
2017-12-19 15:30:00, 股票, 5902.9693, 74602.9693, 68700.0, --, 10.4912
2017-12-20 15:30:00, 股票, 11649.0923, 74597.0923, 62948.0, --, 7.877
2017-12-21 15:30:00, 股票, 1263.7907, 74758.7907, 73495.0, --, 8.3016
2017-12-22 15:30:00, 股票, 6919.9587, 74483.9587, 67564.0, --, 7.832
2017-12-25 15:30:00, 股票, 14146.5519, 74772.5519, 60626.0, --, 9.4068
2017-12-26 15:30:00, 股票, 7685.3871, 75145.3871, 67460.0, --, 5.1648
2017-12-27 15:30:00, 股票, 7671.7959, 74453.7959, 66782.0, --, 13.5912
2017-12-28 15:30:00, 股票, 11733.8093, 74761.8093, 63028.0, --, 45.9866
2017-12-29 15:30:00, 股票, 10543.3606, 74935.3606, 64392.0, --, 43.4487
2018-01-02 15:30:00, 股票, 10543.3606, 76299.3606, 65756.0, --, 0
2018-01-03 15:30:00, 股票, 8690.3606, 75950.3606, 67260.0, --, 5.0
2018-01-04 15:30:00, 股票, 9292.0571, 76059.0571, 66767.0, --, 5.3035
2018-01-05 15:30:00, 股票, 16974.5374, 76243.5374, 59269.0, --, 14.5197
2018-01-08 15:30:00, 股票, 16210.5374, 76778.5374, 60568.0, --, 5.0
2018-01-09 15:30:00, 股票, 8544.4094, 76797.4094, 68253.0, --, 6.128
2018-01-10 15:30:00, 股票, 673.1174, 76980.1174, 76307.0, --, 6.292
2018-01-11 15:30:00, 股票, 673.1174, 77053.1174, 76380.0, --, 0
2018-01-12 15:30:00, 股票, 673.1174, 77296.1174, 76623.0, --, 0
2018-01-15 15:30:00, 股票, 673.1174, 77884.1174, 77211.0, --, 0
2018-01-16 15:30:00, 股票, 7633.0577, 77958.0577, 70325.0, --, 9.0597
2018-01-17 15:30:00, 股票, 8971.3857, 78760.3857, 69789.0, --, 5.672
2018-01-18 15:30:00, 股票, 8093.3857, 79758.3857, 71665.0, --, 5.0
2018-01-19 15:30:00, 股票, 328.1785, 80262.1785, 79934.0, --, 6.2072
2018-01-22 15:30:00, 股票, 328.1785, 80033.1785, 79705.0, --, 0
2018-01-23 15:30:00, 股票, 328.1785, 82168.1785, 81840.0, --, 0
2018-01-24 15:30:00, 股票, 328.1785, 82234.1785, 81906.0, --, 0
2018-01-25 15:30:00, 股票, 328.1785, 81783.1785, 81455.0, --, 0
2018-01-26 15:30:00, 股票, 328.1785, 82331.1785, 82003.0, --, 0
2018-01-29 15:30:00, 股票, 7654.6417, 81822.6417, 74168.0, --, 9.5368
2018-01-30 15:30:00, 股票, 8377.2777, 80486.2777, 72109.0, --, 5.364
2018-01-31 15:30:00, 股票, 10273.3267, 80737.3267, 70464.0, --, 5.951
2018-02-01 15:30:00, 股票, 933.3343, 81399.3343, 80466.0, --, 23.9924
2018-02-02 15:30:00, 股票, 1155.151, 82131.151, 80976.0, --, 23.1833
2018-02-05 15:30:00, 股票, 5955.747, 83564.747, 77609.0, --, 7.404
2018-02-06 15:30:00, 股票, 16362.5335, 81095.5335, 64733.0, --, 20.2135
2018-02-07 15:30:00, 股票, 33915.975, 77924.975, 44009.0, --, 47.5585
2018-02-08 15:30:00, 股票, 31130.3898, 75968.3898, 44838.0, --, 70.5852
2018-02-09 15:30:00, 股票, 44710.7124, 74363.7124, 29653.0, --, 17.6774
2018-02-12 15:30:00, 股票, 25291.422, 73945.422, 48654.0, --, 16.2904
2018-02-13 15:30:00, 股票, 20698.422, 74578.422, 53880.0, --, 15.0
2018-02-14 15:30:00, 股票, 8386.422, 74584.422, 66198.0, --, 10.0
2018-02-22 15:30:00, 股票, 1093.5924, 76251.5924, 75158.0, --, 5.8296
2018-02-23 15:30:00, 股票, 1093.5924, 76985.5924, 75892.0, --, 0
2018-02-26 15:30:00, 股票, 1093.5924, 77831.5924, 76738.0, --, 0
2018-02-27 15:30:00, 股票, 8094.4794, 76684.4794, 68590.0, --, 9.113
2018-02-28 15:30:00, 股票, 7422.4794, 75683.4794, 68261.0, --, 5.0
2018-03-01 15:30:00, 股票, 8086.1449, 75719.1449, 67633.0, --, 5.3345
2018-03-02 15:30:00, 股票, 15165.9292, 75025.9292, 59860.0, --, 9.2157
2018-03-05 15:30:00, 股票, 8372.4988, 75059.4988, 66687.0, --, 5.4304
2018-03-06 15:30:00, 股票, 1350.886, 75755.886, 74405.0, --, 5.6128
2018-03-07 15:30:00, 股票, 1350.886, 75947.886, 74597.0, --, 0
2018-03-08 15:30:00, 股票, 1350.886, 75881.886, 74531.0, --, 0
2018-03-09 15:30:00, 股票, 1350.886, 76358.886, 75008.0, --, 0
2018-03-12 15:30:00, 股票, 1350.886, 76535.886, 75185.0, --, 0
2018-03-13 15:30:00, 股票, 1350.886, 76107.886, 74757.0, --, 0
2018-03-14 15:30:00, 股票, 7574.9394, 75536.9394, 67962.0, --, 13.9466
2018-03-15 15:30:00, 股票, 14819.5092, 75741.5092, 60922.0, --, 9.4302
2018-03-16 15:30:00, 股票, 16263.6906, 75007.6906, 58744.0, --, 31.8186
2018-03-19 15:30:00, 股票, 3887.2592, 75612.2592, 71725.0, --, 26.4314
2018-03-20 15:30:00, 股票, 3887.2592, 76061.2592, 72174.0, --, 0
2018-03-21 15:30:00, 股票, 3887.2592, 75859.2592, 71972.0, --, 0
2018-03-22 15:30:00, 股票, 3887.2592, 75437.2592, 71550.0, --, 0
2018-03-23 15:30:00, 股票, 9568.5802, 74406.5802, 64838.0, --, 22.679
2018-03-26 15:30:00, 股票, 23722.1566, 72740.1566, 49018.0, --, 18.4236
2018-03-27 15:30:00, 股票, 12414.143, 72960.143, 60546.0, --, 30.0136
2018-03-28 15:30:00, 股票, 444.575, 71892.575, 71448.0, --, 9.568
2018-03-29 15:30:00, 股票, 4223.2478, 73475.2478, 69252.0, --, 15.3272
2018-03-30 15:30:00, 股票, 4223.2478, 73017.2478, 68794.0, --, 0
2018-04-02 15:30:00, 股票, 18043.2584, 72415.2584, 54372.0, --, 17.9894
2018-04-03 15:30:00, 股票, 18908.7543, 71799.7543, 52891.0, --, 21.5041
2018-04-04 15:30:00, 股票, 17829.368, 71578.368, 53749.0, --, 20.3863
2018-04-09 15:30:00, 股票, 17829.368, 71586.368, 53757.0, --, 0
2018-04-10 15:30:00, 股票, 2945.4704, 73147.4704, 70202.0, --, 11.8976
2018-04-11 15:30:00, 股票, 1431.4639, 73571.4639, 72140.0, --, 30.0065
2018-04-12 15:30:00, 股票, 543.8875, 72812.8875, 72269.0, --, 34.5764
2018-04-13 15:30:00, 股票, 8958.9337, 71820.9337, 62862.0, --, 10.9538
2018-04-16 15:30:00, 股票, 26530.9569, 70860.9569, 44330.0, --, 29.9768
2018-04-17 15:30:00, 股票, 28815.0158, 69991.0158, 41176.0, --, 37.9411
2018-04-18 15:30:00, 股票, 4725.6422, 70620.6422, 65895.0, --, 34.3736
2018-04-19 15:30:00, 股票, 402.5507, 71393.5507, 70991.0, --, 18.0915
2018-04-20 15:30:00, 股票, 402.5507, 70598.5507, 70196.0, --, 0
2018-04-23 15:30:00, 股票, 402.5507, 71147.5507, 70745.0, --, 0
2018-04-24 15:30:00, 股票, 2273.2628, 72425.2628, 70152.0, --, 16.2879
2018-04-25 15:30:00, 股票, 2273.2628, 71991.2628, 69718.0, --, 0
2018-04-26 15:30:00, 股票, 8207.9001, 70789.9001, 62582.0, --, 60.3627
2018-04-27 15:30:00, 股票, 6763.0361, 71139.0361, 64376.0, --, 12.864
